C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0011842931,0001298565                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0011843398,0001298675                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,RECOVR AUD,0011844360,0001298844                               
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0011845774,0001298966                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0011847839,0001299048                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0011848498,0001299073                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0011848563,0001299076                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0011849055,0001299181                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0011850065,0001299367                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0011851593,0001299456                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0011853596,0001299546                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0011854237,0001299579                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0011854281,0001299584                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0011854745,0001299694                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0011855672,0001299882                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0011857134,0001299995                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0011859121,0001300094                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0011859865,0001300112                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0011859931,0001300123                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0011860369,0001300216                               
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0011861316,0001300416                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0011862869,0001300560                                  
A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0011864716,0001300670                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0235228929,0100781235                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0235228946,0100781235                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0235228962,0100781239                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0235229094,0100781300                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0235229441,0100781458                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0235229663,0100781563                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0235229744,0100781589                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0235229752,0100781591                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0235229765,0100781591                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0235229841,0100781626                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0235230099,0100781751                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0235230296,0100781810                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0235230384,0100781818                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0235230395,0100781818                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,09:00:00,REGULAR,0235230522,0100781860                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,13:00:00,RECOVR AUD,0235230701,0100781911                               
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,17:00:00,REGULAR,0235231029,0100782079                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:08:49,REGULAR,0235231204,0100782157                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:10:20,REGULAR,0235231206,0100782159                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:11:46,REGULAR,0235231211,0100782162                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,21:00:00,REGULAR,0235231466,0100782250                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,01:00:00,REGULAR,0235231555,0100782257                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0235231558,0100782257                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0235231678,0100782316                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,REGULAR,0235231881,0100782413                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0235232236,0100782560                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0235232729,0100782860                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0235232861,0100782868                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0235232864,0100782868                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0235232983,0100782918                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0235233169,0100783041                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0235233560,0100783283                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0235233988,0100783557                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0235234115,0100783569                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0235234132,0100783569                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0235234259,0100783617                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0235234492,0100783712                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0235234839,0100783904                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0235235311,0100784149                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0235235454,0100784172                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0235235461,0100784174                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0235235577,0100784219                               
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0235235656,0100784302                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0235235978,0100784520                                  
A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0235236417,0100784786                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0004122549,0002794066                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0004122581,0002794081                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0004122612,0002794122                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0004122868,0002794343                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0004123430,0002794788                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0004123838,0002795059                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0004124023,0002795121                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0004124063,0002795130                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0004124086,0002795152                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0004124275,0002795302                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0004124707,0002795674                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0004125040,0002795869                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0004125168,0002795907                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0004125184,0002795912                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,09:00:00,REGULAR,0004125324,0002796192                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,13:00:00,RECOVR AUD,0004125605,0002796552                               
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,17:00:00,REGULAR,0004126179,0002796950                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:08:49,REGULAR,0004126488,0002797106                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:10:20,REGULAR,0004126494,0002797111                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:11:46,REGULAR,0004126501,0002797114                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,21:00:00,REGULAR,0004126965,0002797318                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,01:00:00,REGULAR,0004127180,0002797348                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0004127192,0002797353                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0004127353,0002797615                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,REGULAR,0004127696,0002798035                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0004128315,0002798426                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0004129154,0002799006                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0004129411,0002799056                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0004129423,0002799064                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0004129576,0002799354                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0004129912,0002799801                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0004130602,0002800218                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0004131416,0002800624                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0004131659,0002800669                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0004131671,0002800681                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0004131825,0002800970                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0004132179,0002801361                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0004132833,0002801830                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0004133680,0002802393                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0004133973,0002802464                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0004133999,0002802470                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0004134130,0002802735                               
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0004134510,0002803130                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0004135160,0002803596                                  
A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0004136051,0002804052                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0202913766,0085575156                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0202913792,0085575204                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0202913813,0085575387                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0202914004,0085576078                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0202914515,0085576853                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0202914868,0085577398                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0202915083,0085577528                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0202915118,0085577549                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0202915136,0085577654                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0202915254,0085578176                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0202915619,0085578854                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0202915925,0085579252                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0202916047,0085579335                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0202916059,0085579346                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,09:00:00,REGULAR,0202916133,0085580217                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,13:00:00,RECOVR AUD,0202916352,0085581245                               
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,17:00:00,REGULAR,0202916869,0085581943                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:08:49,REGULAR,0202917195,0085582125                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:10:20,REGULAR,0202917203,0085582127                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,18:11:46,REGULAR,0202917213,0085582127                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,21:00:00,REGULAR,0202917722,0085582406                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,01:00:00,REGULAR,0202917898,0085582497                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0202917906,0085582508                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0202917976,0085583488                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,REGULAR,0202918237,0085584603                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0202918748,0085585376                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0202919675,0085585993                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0202919961,0085586123                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0202919976,0085586137                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0202920053,0085587083                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0202920338,0085588186                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0202921009,0085588867                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0202921904,0085589370                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0202922132,0085589516                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0202922138,0085589539                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0202922205,0085590463                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0202922483,0085591569                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0202923046,0085592307                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0202924002,0085592869                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0202924278,0085593017                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0202924295,0085593038                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0202924375,0085593861                               
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0202924750,0085594943                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0202925392,0085595661                                  
A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0202926320,0085596351                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0000130143,0000294250                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0000130144,0000294253                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0000130147,0000294267                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0000130162,0000294324                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0000130191,0000294403                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0000130225,0000294494                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0000130237,0000294519                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0000130238,0000294522                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0000130244,0000294534                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0000130251,0000294576                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0000130259,0000294640                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0000130268,0000294687                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0000130279,0000294700                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0000130279,0000294703                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,09:00:00,REGULAR,0000130316,0000294890                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,13:00:00,REGULAR,0000130348,0000295014                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,17:00:00,REGULAR,0000130448,0000295222                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,21:00:00,REGULAR,0000130540,0000295473                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,01:00:00,REGULAR,0000130556,0000295492                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0000130556,0000295494                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0000130596,0000295687                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,REGULAR,0000130652,0000295841                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0000130787,0000296077                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0000130885,0000296383                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0000130909,0000296408                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0000130910,0000296411                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0000130950,0000296597                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0000131010,0000296785                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0000131116,0000297024                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,RECOVR AUD,0000131116,0000297023                               
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0000131214,0000297305                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0000131237,0000297326                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0000131238,0000297327                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0000131280,0000297537                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0000131352,0000297716                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0000131482,0000297900                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0000131583,0000298147                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0000131598,0000298175                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0000131601,0000298177                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0000131639,0000298356                               
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0000131678,0000298540                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0000131697,0000298838                                  
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0000131709,0000299109                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0000218762,0000784917                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0000218776,0000784935                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0000218789,0000785004                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0000218820,0000785283                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0000218922,0000785634                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0000219012,0000785929                                  
